,GLD,GLD % Change,VNQ,VNQ % Change,USO,USO % Change,KO,KO % Change,TSLA,TSLA % Change,AAPL,AAPL % Change,AGG,AGG % Change,JNK,JNK % Change,50 MA,200 MA,Max Sharpe % Change By Weights,1 YR,5 YR,30 YR,Signal
501,166.7,-0.0120310555325076,106.59,0.0018798759281888,43.43,-0.0527808069792803,56.64,0.0035435861091424,680.26,-0.036868186323092,148.19,-0.0101529623939616,116.16,0.0,108.96,-0.0032019028451194,-0.0159876802137655,1.549335906594666,1.643882685296575,0.07,0.77,1.92,0.0
502,166.61,-0.0005398920215955,106.06,-0.0049723238577727,44.77,0.0308542482155194,56.86,0.0038841807909604,673.47,-0.0099814776703024,146.7,-0.0100546595586746,116.15,-8.608815426991434e-05,108.77,-0.0017437591776798,-0.0018448478951691,1.5452890457627744,1.6436481581353894,0.08,0.75,1.92,0.0
503,167.1,0.0029409999399794,105.55,-0.0048085989062794,45.4,0.0140719231628321,56.5,-0.0063313401336616,688.99,0.0230448275350052,146.36,-0.0023176550783911,115.95,-0.0017219113215669,108.81,0.0003677484600532,0.0051038456191316,1.5414777666447166,1.643466634614788,0.08,0.79,1.94,1.0
504,166.97,-0.0007779772591262,106.52,0.0091899573661771,46.58,0.0259911894273128,57.28,0.0138053097345132,665.71,-0.0337885890941812,150.19,0.0261683520087454,115.94,-8.624407072022056e-05,108.98,0.001562356401066,0.0013211484431099,1.538218356779808,1.6430314179509184,0.09,0.83,2.03,1.0
505,167.22,0.0014972749595736,106.63,0.0010326699211415,47.04,0.0098754830399312,57.48,0.0034916201117318,686.17,0.030734103438434,151.12,0.006192156601638,116.03,0.0007762635846126,109.19,0.0019269590750596,0.0098786812911934,1.535461385466188,1.6428259848480198,0.08,0.81,1.99,1.0
506,166.39,-0.0049635211099151,106.76,0.0012191690893745,47.43,0.0082908163265307,57.23,-0.0043493389004871,717.17,0.0451783085824213,149.1,-0.0133668607728957,115.97,-0.0005171076445746,109.16,-0.0002747504350215,0.0061128256923567,1.5328627764499654,1.642625044639395,0.08,0.82,1.99,1.0
507,164.04,-0.0141234449185647,106.18,-0.0054327463469464,48.1,0.0141260805397427,56.84,-0.0068146077232219,722.25,0.007083397241937,148.89,-0.0014084507042253,115.55,-0.0036216262826592,108.97,-0.0017405643092707,-0.0028488188865993,1.5310498975257796,1.642338055980821,0.08,0.79,1.96,0.0
508,164.0,-0.0002438429651303,105.95,-0.0021661329817291,48.3,0.004158004158004,56.73,-0.0019352568613653,707.82,-0.0199792315680165,145.86,-0.0203505943985491,115.54,-8.654262224139231e-05,108.83,-0.0012847572726438,-0.0087212150852968,1.5291505398197829,1.6421841972370756,0.09,0.77,1.94,0.0
509,161.77,-0.0135975609756097,105.33,-0.0058518168947617,47.68,-0.0128364389233953,56.8,0.001233915036136,709.99,0.0030657511796783,145.6,-0.001782531194296,115.43,-0.0009520512376666,108.65,-0.0016539557107414,-0.0037120024373558,1.5273124391541035,1.6421702887709066,0.08,0.72,1.86,0.0
510,161.72,-0.0003090807937194,106.34,0.0095889110414886,46.6,-0.0226510067114094,56.65,-0.0026408450704225,713.76,0.0053099339427316,146.09,0.0033653846153847,115.58,0.001299488867712,108.84,0.0017487344684767,9.098165338534362e-05,1.5256524877571362,1.642233623757665,0.07,0.67,1.83,1.0
511,164.64,0.0180558990848378,106.91,0.0053601655068646,47.57,0.0208154506437767,56.64,-0.0001765225066195,699.1,-0.0205391167899573,146.14,0.000342254774454,115.79,0.001816923343139,109.09,0.0022969496508635,0.0013079545739885,1.5241305786311694,1.6421949104047413,0.07,0.65,1.85,1.0
512,168.86,0.0256316812439263,107.1,0.0017771957721448,48.1,0.0111414757199916,56.5,-0.0024717514124293,714.63,0.0222142754970675,147.06,0.0062953332420967,116.31,0.0044908886777788,109.18,0.0008250068750572,0.0133125109965824,1.5232214093307803,1.6423900951129753,0.07,0.66,1.86,1.0
513,169.53,0.0039677839630463,105.86,-0.0115779645191409,47.2,-0.0187110187110186,56.1,-0.007079646017699,710.92,-0.0051914976981095,146.95,-0.0007479940160479,116.57,0.0022354053821682,109.0,-0.0016486535995604,-0.0025883794514661,1.522354077780249,1.6424824788634431,0.07,0.69,1.89,0.0
514,169.49,-0.000235946440158,106.19,0.0031173247685623,48.85,0.034957627118644,56.92,0.0146167557932264,709.74,-0.0016598210769143,147.36,0.0027900646478395,116.58,8.578536501668843e-05,109.2,0.001834862385321,0.0048470781452594,1.5219034931753348,1.6425830969551738,0.08,0.73,1.91,1.0
515,169.61,0.0007080063720574,106.06,-0.0012242207364158,49.18,0.0067553735926304,56.88,-0.0007027406886858,709.67,-9.862766646950848e-05,145.52,-0.012486427795874,116.54,-0.0003431120260763,109.17,-0.0002747252747252,-0.0020505506720129,1.5215553118773326,1.64234717062814,0.07,0.72,1.9,0.0
516,169.82,0.0012381345439536,106.29,0.002168583820479,50.66,0.030093533956893,57.03,0.0026371308016877,687.2,-0.0316626037454026,145.86,0.0023364485981307,116.46,-0.000686459584692,109.77,0.005496015388843,-0.0041754184135251,1.521187280129689,1.64217392097396,0.07,0.71,1.89,0.0
517,171.17,0.0079495936874336,106.15,-0.0013171511901401,50.64,-0.0003947887879983,57.05,0.0003506926179204,677.35,-0.0143335273573923,145.64,-0.0015082956259429,116.3,-0.0013738622703073,109.9,0.0011842944338162,-0.0016587957652376,1.5208382917527006,1.6418965912323882,0.08,0.73,1.93,0.0
518,169.29,-0.0109832330431733,106.13,-0.0001884126236458,49.72,-0.0181674565560822,56.74,-0.0054338299737072,646.98,-0.0448364951649812,144.98,-0.0045317220543806,116.49,0.0016337059329321,109.7,-0.0018198362147406,-0.0157690765211502,1.5199476611798708,1.6416635015392194,0.07,0.72,1.92,0.0
519,168.44,-0.0050209699332506,106.5,0.0034862903985677,49.47,-0.0050281576830248,57.26,0.0091646105040534,644.78,-0.0034004142322793,146.77,0.0123465305559389,116.38,-0.0009442870632672,109.63,-0.0006381039197812,0.0016480691639723,1.519266367485977,1.641368454962576,0.07,0.71,1.9,1.0
520,168.16,-0.0016623129897886,105.9,-0.0056338028169014,49.67,0.004042854255104,57.06,-0.0034928396786586,657.62,0.0199137690375013,148.99,0.0151257068883285,116.11,-0.0023199862519333,109.73,0.0009121590805436,0.0065157921530879,1.5188712638421615,1.6409261208179242,0.07,0.74,1.94,1.0
521,168.56,0.0023786869647954,105.85,-0.0004721435316337,49.47,-0.0040265753976244,57.01,-0.0008762705923589,643.38,-0.0216538426446883,148.56,-0.0028860997382375,116.21,0.0008612522607871,109.88,0.001366991706917,-0.0052321939946641,1.5183992843807008,1.6404568094569516,0.08,0.69,1.88,0.0
522,169.09,0.0031442809682011,104.98,-0.0082191780821916,49.17,-0.0060642813826561,56.47,-0.0094720224522013,649.26,0.0091392334234823,146.8,-0.0118470651588583,116.29,0.0006884089148955,109.67,-0.0019111758281761,-0.001485439780408,1.5178600139777343,1.63967713598731,0.07,0.7,1.81,0.0
523,168.76,-0.0019516233958247,105.82,0.0080015240998283,48.27,-0.0183038438071995,56.55,0.0014166814237648,655.29,0.0092874965345162,145.4,-0.0095367847411445,116.02,-0.0023217817525154,109.64,-0.0002735479164767,-0.0012860310005753,1.517430464433182,1.6388919261219956,0.08,0.79,1.93,0.0
524,169.39,0.0037331121118748,105.83,9.45000945000718e-05,46.51,-0.0364615703335405,55.83,-0.0127320954907161,660.5,0.0079506783256269,146.15,0.0051581843191197,116.4,0.0032752973625238,109.29,-0.0031922655964975,-0.0004464204254091,1.516969288718282,1.6378115627443497,0.07,0.78,1.92,0.0
525,169.61,0.0012987779680029,103.39,-0.0230558442785598,45.84,-0.0144055041926466,55.73,-0.0017911517105498,646.22,-0.0216199848599545,142.45,-0.0253164556962026,116.51,0.0009450171821305,108.82,-0.0043004849483028,-0.0107906105363546,1.51625612526825,1.636899079302957,0.08,0.8,1.98,0.0
526,169.41,-0.0011791757561465,105.31,0.0185704613598993,49.14,0.0719895287958114,56.4,0.0120222501345774,644.22,-0.0030949212342545,146.39,0.0276588276588276,115.9,-0.0052356020942407,109.57,0.0068921154199594,0.0106070656641192,1.5153873834588918,1.6360813006535315,0.08,0.85,2.04,1.0
527,171.07,0.0097987131810399,105.38,0.0006647042066278,49.04,-0.002035002035002,56.44,0.0007092198581559,650.6,0.009903449132284,148.48,0.0142769314843911,116.0,0.0008628127696288,109.75,0.0016427854339691,0.007586277509692,1.514850797844839,1.635326482778376,0.08,0.81,2.0,1.0
528,171.04,-0.0001753668089086,105.21,-0.0016132093376352,49.7,0.0134584013050571,56.26,-0.0031892274982282,653.38,0.0042729787888102,149.15,0.0045123922413794,115.75,-0.0021551724137931,109.77,0.0001822323462414,0.0018916796935343,1.5145455703667432,1.634461911062448,0.08,0.79,1.99,1.0
529,169.22,-0.0106407857811038,104.48,-0.0069385039444919,51.15,0.0291750503018106,55.02,-0.0220405261286881,668.54,0.0232024243166304,145.64,-0.0235333556821992,115.36,-0.0033693304535636,109.65,-0.0010931948619841,-0.0044190005931281,1.514085489771559,1.6336627868075349,0.07,0.74,1.91,0.0
530,169.0,-0.0013000827325375,105.96,0.0141653905053598,50.31,-0.0164222873900292,54.48,-0.009814612868048,685.7,0.0256678732760942,144.5,-0.0078275199121119,115.61,0.0021671289875173,109.94,0.0026447788417691,0.0014788558930728,1.513899111125506,1.632875952393959,0.08,0.79,1.94,1.0
531,169.21,0.0012426035502959,105.06,-0.0084937712344279,50.41,0.0019876764062809,54.46,-0.0003671071953009,656.95,-0.041927956832434,145.11,0.0042214532871973,115.68,0.0006054839546751,109.95,9.095870474817858e-05,-0.0083244954258431,1.5136183241324046,1.6316988141693014,0.07,0.81,2.0,0.0
532,168.65,-0.003309497074641,103.36,-0.0161812297734628,49.52,-0.0176552271374725,54.13,-0.0060594932060227,652.81,-0.0063018494558186,143.24,-0.012886775549583,116.06,0.0032849239280774,109.78,-0.0015461573442473,-0.006730040458762,1.5127275981987756,1.6304389695781487,0.08,0.86,2.05,0.0
533,168.76,0.0006522383634746,103.65,0.0028057275541797,48.66,-0.0173667205169629,54.32,0.0035100683539626,644.65,-0.01249980852009,144.57,0.0092851158894162,115.93,-0.0011201102877821,110.0,0.0020040080160319,-0.0013762909724594,1.5115881615257956,1.6290555735204433,0.09,0.89,2.07,0.0
534,168.12,-0.0037923678596822,103.29,-0.0034732272069464,49.9,0.025482942868886,53.88,-0.0081001472754049,659.58,0.0231598541844413,142.02,-0.0176385142145671,115.73,-0.0017251789873199,109.98,-0.0001818181818181,0.0008229429417561,1.510241523588644,1.6277319132694257,0.07,0.87,2.06,1.0
535,167.29,-0.0049369497977636,102.54,-0.0072611094975312,50.93,0.0206412825651303,54.18,0.0055679287305121,678.9,0.029291367233694,139.96,-0.0145049992958737,115.36,-0.0031970966905728,109.96,-0.0001818512456811,0.004527421157688,1.5091933558044357,1.6263752377759786,0.08,0.89,2.1,1.0
536,166.2,-0.0065156315380476,102.23,-0.0030232104544568,50.62,-0.00608678578441,53.96,-0.0040605389442598,677.92,-0.0014435115628221,137.27,-0.0192197770791654,115.11,-0.0021671289875173,109.77,-0.001727901054929,-0.0070213911412482,1.5079037842154177,1.624989754968841,0.08,0.9,2.1,0.0
537,165.63,-0.0034296028880865,101.79,-0.0043040203462779,49.88,-0.0146187277755827,54.11,0.0027798369162341,679.7,0.0026256785461413,136.96,-0.0022583230130399,115.33,0.0019112153592215,109.96,0.0017308918648082,-0.0009577995432809,1.5067727676387228,1.623629176395915,0.09,0.92,2.16,0.0
538,164.83,-0.0048300428666303,102.33,0.0053050397877982,49.89,0.0002004811547713,53.86,-0.0046202180742931,680.76,0.0015595115492128,136.33,-0.00459988317757,115.25,-0.0006936616665221,109.98,0.0001818843215715,-0.0025959317656222,1.5051546108892284,1.6221224206353937,0.08,0.9,2.1,0.0
539,166.58,0.0106169993326457,102.61,0.0027362454803088,49.54,-0.0070154339547003,54.26,0.0074266617155587,688.72,0.011692813913861,134.78,-0.0113694711362136,115.19,-0.0005206073752711,109.85,-0.0011820330969267,0.0039123828485127,1.503571265462989,1.6207751923902904,0.08,0.9,2.11,1.0
540,166.59,6.003121623243679e-05,102.91,0.0029236916479875,50.25,0.014331853048042,54.32,0.0011057869517139,671.87,-0.0244656754559182,133.11,-0.0123905623979817,114.86,-0.002864832016668,109.85,0.0,-0.0071532899193257,1.5018036255078837,1.619479451352392,0.09,0.87,2.1,0.0
541,166.04,-0.0033015186986014,102.22,-0.006704887766009,49.84,-0.0081592039800993,54.39,0.0012886597938144,679.82,0.0118326461964368,133.41,0.0022537750732476,115.09,0.0020024377503047,109.74,-0.0010013654984069,0.002185193501783,1.5000831467799598,1.618049285751267,0.09,0.9,2.11,1.0
542,166.14,0.0006022645145746,103.17,0.0092936802973977,49.72,-0.0024077046548957,54.12,-0.0049641478212907,656.57,-0.0342002294725074,133.7,0.002173750093696,115.05,-0.000347554088105,109.5,-0.0021869874248222,-0.00822689742241,1.49822096323972,1.616503054514181,0.09,0.89,2.01,0.0
543,166.25,0.000662092211388,103.35,0.0017446932247746,49.42,-0.0060337892196298,54.56,0.0081300813008131,623.71,-0.0500479766056932,133.98,0.0020942408376962,115.11,0.0005215123859192,109.5,0.0,-0.0096987082057885,1.4961357731454514,1.6149289710441337,0.08,0.9,2.11,0.0
544,166.95,0.0042105263157894,103.89,0.0052249637155297,49.36,-0.0012140833670579,54.36,-0.0036656891495601,620.83,-0.0046175305831235,132.3,-0.0125391849529779,114.99,-0.00104248110503,109.47,-0.0002739726027397,-0.0032613087354852,1.493999603578395,1.6132154624370778,0.08,0.89,2.2,0.0
545,164.93,-0.0120994309673554,101.79,-0.0202136875541437,48.36,-0.0202593192868719,53.77,-0.0108535688005886,623.31,0.0039946523202807,130.46,-0.0139077853363568,115.29,0.0026089225150014,109.26,-0.0019183337900794,-0.0078541766973259,1.4916430752319445,1.6112729126310532,0.08,0.79,2.2,0.0
546,165.85,0.0055781240526282,103.55,0.0172905000491205,48.04,-0.0066170388751033,54.95,0.021945322670634,616.6,-0.010765108854342,131.79,0.0101946956921661,114.98,-0.0026888715413305,109.36,0.0009152480322167,0.004251235338649,1.489795686399772,1.6095337708707518,0.05,0.8,2.19,1.0
547,171.11,0.0317154054868857,103.68,0.0012554321583777,48.75,0.0147793505412157,54.67,-0.0050955414012738,604.87,-0.0190236782354848,130.15,-0.0124440397602244,114.62,-0.0031309793007479,109.29,-0.0006400877834673,0.0008680717758873,1.488277467377833,1.6078168235727468,0.05,0.76,2.15,1.0
548,174.05,0.0171819297527906,104.36,0.0065586419753085,48.98,0.0047179487179487,55.41,0.013535760014633,599.36,-0.0091093954072776,129.64,-0.0039185555128699,114.99,0.003228057930553,109.43,0.0012809955165156,0.0044071480798763,1.4866994350923088,1.6060365243549373,0.05,0.73,2.15,1.0
549,174.71,0.0037920137891409,105.49,0.0108279034112686,48.32,-0.0134748877092689,55.55,0.0025266197437285,617.69,0.0305826214628939,130.48,0.0064794816414686,114.94,-0.0004348204191668,109.41,-0.0001827652380518,0.0088064281396582,1.485315062323298,1.6043300782076977,0.05,0.75,2.17,1.0
550,175.74,0.0058954839448228,105.08,-0.0038866243245805,48.07,-0.0051738410596026,56.16,0.010981098109811,609.89,-0.0126276935032136,127.35,-0.0239883507050888,115.23,0.0025230555072213,109.49,0.0007311945891599,-0.0043122306273457,1.4838342124797526,1.6026631433688217,0.05,0.77,2.21,0.0
551,177.74,0.0113804483896664,105.5,0.00399695470118,47.83,-0.004992718951529,55.91,-0.0044515669515668,610.12,0.0003771171850661,126.11,-0.0097369454259913,115.28,0.0004339147791374,109.44,-0.0004566627089231,-3.613891904144582e-05,1.4828371936106572,1.601080844419319,0.05,0.79,2.25,0.0
552,176.98,-0.0042759086305841,104.75,-0.0071090047393365,47.58,-0.0052268450763119,55.48,-0.0076909318547665,598.78,-0.0185865075722808,127.13,0.0080881769883434,115.04,-0.0020818875780707,109.26,-0.0016447368421051,-0.0055802679090141,1.4817342619694087,1.5994640956031767,0.05,0.78,2.24,0.0
553,177.32,0.0019211210306249,104.61,-0.0013365155131265,47.88,0.0063051702395966,55.65,0.0030641672674838,603.59,0.0080330004342163,126.74,-0.0030677259498151,114.81,-0.0019993045897079,109.15,-0.0010067728354383,0.0024543074987245,1.48054969891339,1.5979468370843677,0.04,0.84,2.3,1.0
554,177.87,0.0031017369727048,103.75,-0.0082210113755855,47.27,-0.0127401837928153,56.04,0.0070080862533692,605.13,0.0025514007853011,125.9,-0.0066277418336752,114.6,-0.0018291089626339,109.07,-0.0007329363261567,0.0003211125313164,1.4793348143556615,1.5964995515759068,0.05,0.8,2.28,1.0
555,177.16,-0.0039916793163546,102.54,-0.0116626506024095,47.26,-0.0002115506663846,56.24,0.0035688793718773,599.05,-0.010047427825426,125.89,-7.942811755368151e-05,114.68,0.0006980802792322,108.99,-0.0007334739158338,-0.0026654873359575,1.4777470988529513,1.5951931915412123,0.04,0.81,2.3,0.0
556,175.25,-0.010781214721156,102.52,-0.0001950458357714,46.97,-0.0061362674566228,55.64,-0.0106685633001423,572.84,-0.0437526082964693,123.54,-0.0186670903169433,114.21,-0.0040983606557377,108.78,-0.0019267822736029,-0.018925017762011,1.4754313910882353,1.5938507020811574,0.05,0.79,2.26,0.0
557,178.77,0.0200855920114122,102.87,0.0034139680062428,46.9,-0.0014903129657227,55.5,-0.0025161754133716,605.12,0.056350813490678,125.06,0.0123037073012788,114.48,0.0023640661938535,108.93,0.0013789299503585,0.019932412597284,1.4737634609715335,1.5927433741678991,0.04,0.81,2.29,1.0
558,177.9,-0.0048665883537506,101.66,-0.0117624185865656,46.33,-0.0121535181236673,55.28,-0.0039639639639639,623.9,0.0310351665785297,124.28,-0.0062370062370062,114.33,-0.0013102725366876,108.81,-0.0011016248967227,0.0030269350797944,1.4724473211064804,1.5918002345440367,0.04,0.8,2.27,1.0
559,178.3,0.0022484541877458,99.88,-0.0175093448750738,45.42,-0.019641700841787,55.29,0.0001808972503618,625.22,0.0021157236736657,124.61,0.0026552944962987,114.55,0.0019242543514388,108.91,0.0009190331770976,0.000496328194155,1.4712572372920336,1.5909976790268283,0.04,0.79,2.26,1.0
560,177.71,-0.0033090297251823,99.28,-0.0060072086503804,45.55,0.0028621752531923,55.49,0.0036172906493037,630.85,0.0090048302997345,125.28,0.0053767755396838,114.55,0.0,108.91,0.0,0.0030750952483227,1.4701530094811628,1.5903034904443203,0.04,0.82,2.31,1.0
561,177.64,-0.0003939001744416,99.51,0.0023166800966962,45.2,-0.0076838638858396,55.03,-0.0082897819426923,619.13,-0.0185781089006895,126.85,0.0125319284802043,114.69,0.0012221737232649,108.96,0.00045909466532,-0.0036772733902333,1.4689032847756778,1.58942528342069,0.04,0.84,2.33,0.0
562,177.95,0.0017451024544021,99.1,-0.0041201889257361,44.92,-0.0061946902654868,54.79,-0.0043612574959113,604.69,-0.0233230500864114,126.9,0.0003941663381947,114.73,0.0003487662394281,108.9,-0.0005506607929514,-0.0059296132316142,1.467082949361342,1.5883675743047234,0.05,0.83,2.34,0.0
563,176.35,-0.0089912896881145,99.1,0.0,45.02,0.002226179875334,54.8,0.0001825150574921,606.44,0.0028940448825016,127.1,0.0015760441292356,114.45,-0.0024405125076265,108.94,0.0003673094582183,-0.0013072310704943,1.465303990753542,1.5871751182542977,0.05,0.87,2.38,0.0
564,176.04,-0.0017578678763822,97.88,-0.0123107971745711,43.7,-0.0293203020879608,54.62,-0.0032846715328467,580.88,-0.0421476155926391,125.43,-0.0131392604248622,114.34,-0.000961118392311,108.75,-0.0017440793097117,-0.0151173270462609,1.462945796504869,1.5858822569797104,0.06,0.83,2.37,0.0
565,175.92,-0.0006816632583503,97.98,0.0010216591744993,42.48,-0.0279176201372999,54.65,0.0005492493592091,586.78,0.0101570031676077,127.31,0.0149884397672008,114.29,-0.000437292286164,108.58,-0.0015632183908046,0.0034503401946061,1.4607472848288312,1.5846501226545815,0.06,0.84,2.36,1.0
566,175.16,-0.0043201455206911,96.89,-0.0111247193304756,43.43,0.0223634651600754,54.17,-0.008783165599268,563.46,-0.0397423225058793,124.69,-0.0205796873772681,113.9,-0.0034123720360486,108.15,-0.003960213667342,-0.0146901417399981,1.4582609480828714,1.583203195748504,0.06,0.82,2.35,0.0
567,175.04,-0.0006850879196164,97.21,0.0033027144184125,44.84,0.0324660373014047,54.34,0.0031382684142513,577.87,0.0255741312604265,124.85,0.0012831822920842,114.06,0.0014047410008779,108.46,0.002866389274156,0.0085735935290846,1.4560635195834282,1.5818525196335835,0.05,0.84,2.39,1.0
568,174.7,-0.0019424131627057,97.18,-0.0003086102252852,45.39,0.0122658340767172,54.64,0.0055207949944791,576.83,-0.001799712738159,126.27,0.0113736483780537,114.2,0.0012274241627214,108.69,0.0021205974552831,0.0031746314149473,1.454432496782244,1.5804384701187089,0.05,0.87,2.4,1.0
569,172.69,-0.0115054378935317,97.08,-0.0010290183165261,44.71,-0.0149812734082397,54.73,0.0016471449487553,589.72,0.0223462718651943,127.45,0.009345054248832,114.3,0.0008756567425569,108.82,0.001196062195234,0.0035063375520717,1.4528511135629838,1.579122117177174,0.05,0.8,2.35,1.0
570,171.13,-0.0090335282876831,95.94,-0.0117428924598269,43.81,-0.0201297248937597,54.51,-0.0040197332358852,571.4,-0.031065590449705,124.94,-0.0196939976461357,114.04,-0.0022747156605423,108.49,-0.0030325307847821,-0.0153774507138135,1.4506407653493238,1.577728752936293,0.05,0.8,2.32,0.0
571,170.43,-0.004090457546894,94.71,-0.0128205128205128,45.22,0.0321844327779046,54.04,-0.0086222711429095,589.8903,0.0323596429821491,122.82,-0.0169681447094606,113.78,-0.002279901788846,108.21,-0.002580883030694,0.0032082697139172,1.4486768257175004,1.576516788708879,0.05,0.77,2.28,1.0
572,172.14,0.0100334448160532,97.17,0.0259740259740259,44.87,-0.0077399380804953,54.32,0.005181347150259,617.2,0.0462962350796412,125.91,0.0251587689301417,114.18,0.0035155563367903,108.73,0.0048054708437299,0.0188295146381922,1.4472828508457836,1.5755467492037138,0.05,0.81,2.24,1.0
573,172.11,-0.0001742767514811,98.41,0.0127611402696306,44.48,-0.0086917762424783,54.91,0.010861561119293,629.04,0.0191834089436162,126.85,0.0074656500675085,114.43,0.0021895253109125,108.85,0.0011036512462061,0.0074083506722075,1.4461379229190174,1.574676284571991,0.06,0.8,2.25,1.0
574,171.59,-0.0030213235721341,98.44,0.0003048470683872,44.43,-0.0011241007194243,54.51,-0.0072846476051721,672.37,0.0688827419559965,130.21,0.0264879779266851,114.61,0.0015730140697369,109.02,0.0015617822691778,0.0189252226617111,1.4455484857752032,1.573758225692665,0.06,0.82,2.27,1.0
575,170.06,-0.0089166035316743,97.16,-0.0130028443722064,44.41,-0.0004501462975468,54.54,0.000550357732526,663.7,-0.0128946859615984,129.72,-0.0037631518316566,114.64,0.0002617572637639,108.9,-0.0011007154650521,-0.0058551909605592,1.4451094801614692,1.5726908573666598,0.06,0.84,2.3,0.0
576,167.27,-0.0164059743619898,96.62,-0.0055578427336351,44.66,0.0056293627561359,54.0,-0.0099009900990099,670.94,0.010908543016423,128.1,-0.0124884366327474,114.62,-0.0001744591765526,109.0,0.0009182736455464,-0.0055006474295446,1.4441983665933975,1.5715393870895158,0.05,0.86,2.3,0.0
577,166.58,-0.0041250672565313,98.25,0.0168702132063753,44.87,0.0047021943573668,54.14,0.0025925925925927,673.6,0.003964586997347,127.85,-0.001951600312256,114.53,-0.0007852032804048,108.78,-0.0020183486238531,0.0002261913377725,1.4430679237197928,1.5703147112114937,0.05,0.86,2.31,1.0
578,167.81,0.0073838395965901,98.89,0.0065139949109414,43.98,-0.0198350791174504,54.48,0.0062800147765051,684.9,0.0167755344418052,132.54,0.0366836136096988,114.39,-0.0012223871474722,108.81,0.0002757859900717,0.0127015076362637,1.4422473923346435,1.5691975976348047,0.05,0.86,2.29,1.0
579,165.66,-0.0128121089327215,99.08,0.001921326726666,43.27,-0.0161437016825828,53.98,-0.0091776798825257,709.44,0.0358300481822164,131.46,-0.0081484834766861,114.49,0.00087420229041,109.21,0.0036761327083907,0.0008381741664509,1.441584174599223,1.5681891259448213,0.06,0.88,2.29,1.0
580,166.22,0.0033804177230472,98.69,-0.0039362131610819,44.26,0.0228795932516754,54.26,0.0051871063356798,677.0,-0.0457262065854759,133.48,0.0153658907652516,114.37,-0.0010481264739278,109.26,0.000457833531728,-0.0043266906624561,1.4407501150391793,1.5672062795856356,0.06,0.85,2.24,0.0
581,166.91,0.0041511250150403,97.85,-0.008511500658628,43.53,-0.0164934478084047,53.59,-0.0123479542941392,694.4,0.0257016248153618,133.58,0.000749175906503,114.43,0.0005246130978404,109.15,-0.0010067728354383,0.00385885482813,1.440277921661211,1.5661505267952256,0.07,0.83,2.25,1.0
582,166.42,-0.0029357138577676,98.06,0.0021461420541646,43.11,-0.0096485182632667,53.58,-0.000186601977981,704.74,0.0148905529953917,134.39,0.0060637820032936,114.37,-0.0005243380232456,108.97,-0.0016491067338525,0.0031909655533868,1.440099038310121,1.565011598684238,0.06,0.81,2.24,1.0
583,166.84,0.0025237351279894,98.07,0.0001019783805831,42.33,-0.0180932498260264,53.66,0.0014930944382232,738.2,0.0474785027102193,134.72,0.0024555398467149,114.65,0.0024481944565881,109.01,0.0003670735064698,0.0112825747735241,1.4402917811823484,1.5639791268488576,0.07,0.81,2.26,1.0
584,166.4,-0.0026372572524574,97.78,-0.0029570714795553,42.46,0.0030711079612568,54.47,0.0150950428624674,729.4,-0.0119208886480629,134.32,-0.0029691211401425,114.75,0.0008722197993893,109.12,0.0010090817356205,-0.0010424546906679,1.44042933903402,1.5630047707837735,0.07,0.81,2.27,0.0
585,167.04,0.0038461538461538,97.21,-0.0058294129678871,42.09,-0.0087140838436174,54.44,-0.0005507618872774,719.69,-0.0133123114888948,131.94,-0.0177188802858844,114.77,0.0001742919389977,108.84,-0.002565982404692,-0.0062017990121056,1.4402495311319428,1.5619733012110533,0.08,0.85,2.29,0.0
586,168.13,0.0065253831417624,97.74,0.0054521139800431,41.77,-0.0076027559990496,54.61,0.0031227038941954,743.91,0.0336533785379815,133.49,0.011747764135213,114.74,-0.0002613923499172,108.95,0.0010106578463799,0.0116851871919881,1.4406219657751342,1.5610832662824543,0.06,0.84,2.26,1.0
587,166.48,-0.009813834532802,97.1,-0.0065479844485369,42.74,0.0232224084271006,54.17,-0.0080571323933344,718.79,-0.0337675256415426,133.12,-0.002771743201738,114.63,-0.0009586892103886,108.7,-0.002294630564479,-0.0107860659440728,1.4407011811615875,1.560066017480986,0.06,0.81,2.23,0.0
588,165.89,-0.003543969245555,96.31,-0.0081359423274973,43.32,0.0135704258306035,54.0,-0.0031382684142514,714.98,-0.0053005745767191,134.88,0.0132211538461537,114.45,-0.0015702695629415,108.9,0.0018399264029438,0.0006327576027069,1.4408753616384915,1.5590346542494715,0.06,0.87,2.32,1.0
589,166.35,0.0027729218156611,96.12,-0.0019727961790052,43.18,-0.0032317636195752,53.68,-0.0059259259259258,739.395,0.0341478083303028,134.065,-0.0060424080664294,114.54,0.0007863695937091,109.0,0.0009182736455464,0.006090670521633,1.4411144726805811,1.5580251469512367,0.06,0.85,2.32,1.0
590,165.35,-0.0060114217012323,95.91,-0.0021847690387016,43.27,0.0020842982862436,53.33,-0.0065201192250372,738.7,-0.0009399576680934,134.5,0.0032446947376272,114.84,0.00261917234154,109.22,0.0020183486238531,-0.0018802731873596,1.4415083494291197,1.5572500466932346,0.06,0.89,2.34,0.0
591,162.72,-0.015905654671908,94.26,-0.0172036284016264,43.04,-0.0053154610584701,53.08,-0.0046877929870616,732.73,-0.0080817652633004,132.03,-0.018364312267658,114.39,-0.0039184952978056,108.77,-0.0041201245193188,-0.0109685841641677,1.4415134840447963,1.5565612160170688,0.06,0.87,2.34,0.0
